window_start	window_end	window_mid	n_snps	median_chisq	median_OR	median_prop_1111_obs	median_prop_0000_obs	median_prop_1111_exp	median_prop_0000_exp	mean_n_samples	population	subset
360031	370030	365030.5	13	18.32380515377315	0	0	1	0.996005996001	1.0000000000000036e-12	12.23076923076923	LI4	LI
365031	375030	370030.5	54	17.89135197183625	0	0	1	0.996005996001	1.0000000000000036e-12	16.88888888888889	LI4	LI
370031	380030	375030.5	89	17.458898789899354	NA	0	1	0.996005996001	1.0000000000000036e-12	19.43820224719101	LI4	LI
375031	385030	380030.5	75	19.818409946954972	NA	0	1	0.996005996001	1.0000000000000036e-12	21.426666666666666	LI4	LI
380031	390030	385030.5	67	21.56332992067572	0	0	1	0.996005996001	1.0000000000000036e-12	21.83582089552239	LI4	LI
385031	395030	390030.5	81	19.294127187147524	0	0	1	0.996005996001	1.0000000000000036e-12	21.419753086419753	LI4	LI
390031	400030	395030.5	81	19.798270759539623	0	0	1	0.996005996001	1.0000000000000036e-12	21.382716049382715	LI4	LI
395031	405030	400030.5	80	20.807708393008078	0	0	1	0.996005996001	1.0000000000000036e-12	21.475	LI4	LI
400031	410030	405030.5	99	19.9274765625	NA	0	1	0.996005996001	1.0000000000000036e-12	20.95959595959596	LI4	LI
405031	415030	410030.5	87	18.85688949654523	0	0	1	0.996005996001	1.0000000000000036e-12	20.75862068965517	LI4	LI
410031	420030	415030.5	67	19.9274765625	0	0	1	0.996005996001	1.0000000000000036e-12	20.776119402985074	LI4	LI
415031	425030	420030.5	78	22.964050801615954	0	0	1	0.996005996001	1.0000000000000036e-12	21.166666666666668	LI4	LI
420031	430030	425030.5	91	23.306775410970054	0	0	1	0.996005996001	1.0000000000000036e-12	21.63736263736264	LI4	LI
425031	435030	430030.5	96	23.306775410970054	0	0	1	0.996005996001	1.0000000000000036e-12	21.489583333333332	LI4	LI
430031	440030	435030.5	96	22.462834922330895	0	0	1	0.996005996001	1.0000000000000036e-12	21.21875	LI4	LI
435031	445030	440030.5	93	22.740444504088927	0	0	1	0.996005996001	1.0000000000000036e-12	21.344086021505376	LI4	LI
440031	450030	445030.5	80	23.399392681829532	0	0	1	0.996005996001	1.0000000000000036e-12	21.85	LI4	LI
445031	455030	450030.5	75	20.725297639345467	0	0	1	0.996005996001	1.0000000000000036e-12	22.04	LI4	LI
450031	460030	455030.5	96	20.930818756073858	0	0	1	0.996005996001	1.0000000000000036e-12	21.385416666666668	LI4	LI
455031	465030	460030.5	93	18.789983614755425	NA	0	1	0.996005996001	1.0000000000000036e-12	21.107526881720432	LI4	LI
460031	470030	465030.5	97	19.761042989755424	0	0	1	0.996005996001	1.0000000000000036e-12	21.061855670103093	LI4	LI
465031	475030	470030.5	85	20.769024004371616	0	0	1	0.996005996001	1.0000000000000036e-12	21.211764705882352	LI4	LI
470031	480030	475030.5	61	20.8059456439878	0	0	1	0.996005996001	1.0000000000000036e-12	22.049180327868854	LI4	LI
475031	485030	480030.5	77	21.728217039972137	0	0	1	0.996005996001	1.0000000000000036e-12	21.896103896103895	LI4	LI
480031	490030	485030.5	54	20.36454475780674	NA	0	1	0.996005996001	1.0000000000000036e-12	21.555555555555557	LI4	LI
485031	495030	490030.5	40	18.789983614755425	NA	0	1	0.996005996001	1.0000000000000036e-12	21.45	LI4	LI
490031	500030	495030.5	54	18.789983614755425	NA	0	1	0.996005996001	1.0000000000000036e-12	21.51851851851852	LI4	LI
495031	505030	500030.5	65	20.58821140063168	0	0	1	0.996005996001	1.0000000000000036e-12	21.846153846153847	LI4	LI
500031	510030	505030.5	74	20.58821140063168	0	0	1	0.996005996001	1.0000000000000036e-12	21.324324324324323	LI4	LI
505031	515030	510030.5	83	21.640367685839966	0	0	1	0.996005996001	1.0000000000000036e-12	21.120481927710845	LI4	LI
510031	520030	515030.5	77	21.83869329921112	0	0	1	0.996005996001	1.0000000000000036e-12	21.51948051948052	LI4	LI
515031	525030	520030.5	59	20.84683627915452	0	0	1	0.996005996001	1.0000000000000036e-12	21.661016949152543	LI4	LI
520031	530030	525030.5	71	21.079285878592383	0	0	1	0.996005996001	1.0000000000000036e-12	21.169014084507044	LI4	LI
525031	535030	530030.5	76	20.88882751761419	0	0	1	0.996005996001	1.0000000000000036e-12	20.644736842105264	LI4	LI
530031	540030	535030.5	72	19.82794887154523	0	0	1	0.996005996001	1.0000000000000036e-12	20.694444444444443	LI4	LI
535031	545030	540030.5	82	22.172969651514464	0	0	1	0.996005996001	1.0000000000000036e-12	20.926829268292682	LI4	LI
540031	550030	545030.5	97	22.621326192261854	0	0	1	0.996005996001	1.0000000000000036e-12	20.97938144329897	LI4	LI
545031	555030	550030.5	95	22.621326192261854	0	0	1	0.996005996001	1.0000000000000036e-12	20.926315789473684	LI4	LI
550031	560030	555030.5	63	22.754006739541385	0	0	1	0.996005996001	1.0000000000000036e-12	20.857142857142858	LI4	LI
555031	565030	560030.5	46	22.936657557327198	0	0	1	0.996005996001	1.0000000000000036e-12	21.52173913043478	LI4	LI
560031	570030	565030.5	73	23.20720714992947	0	0	1	0.996005996001	1.0000000000000036e-12	21.397260273972602	LI4	LI
565031	575030	570030.5	109	22.7450592072785	0	0	1	0.996005996001	1.0000000000000036e-12	20.93577981651376	LI4	LI
570031	580030	575030.5	102	22.553460857229805	0	0	1	0.996005996001	1.0000000000000036e-12	20.676470588235293	LI4	LI
575031	585030	580030.5	67	23.26323784722222	0	0	1	0.996005996001	1.0000000000000036e-12	21.059701492537314	LI4	LI
580031	590030	585030.5	70	23.043199327256943	0	0	1	0.996005996001	1.0000000000000036e-12	21	LI4	LI
585031	595030	590030.5	79	20.58821140063168	0	0	1	0.996005996001	1.0000000000000036e-12	20.443037974683545	LI4	LI
590031	600030	595030.5	71	23.3095862249953	NA	0	1	0.996005996001	1.0000000000000036e-12	20.732394366197184	LI4	LI
595031	605030	600030.5	86	21.743519909842224	NA	0	1	0.996005996001	1.0000000000000036e-12	21.488372093023255	LI4	LI
600031	610030	605030.5	114	20.930818756073858	0	0	1	0.996005996001	1.0000000000000036e-12	20.74561403508772	LI4	LI
605031	615030	610030.5	118	21.933866688580014	0	0	1	0.996005996001	1.0000000000000036e-12	20.347457627118644	LI4	LI
610031	620030	615030.5	107	21.933866688580014	0	0	1	0.996005996001	1.0000000000000036e-12	20.97196261682243	LI4	LI
615031	625030	620030.5	100	22.231808880086582	0	0	1	0.996005996001	1.0000000000000036e-12	20.83	LI4	LI
620031	630030	625030.5	101	21.729780940598744	NA	0	1	0.996005996001	1.0000000000000036e-12	20.85148514851485	LI4	LI
625031	635030	630030.5	112	22.936657557327198	0	0	1	0.996005996001	1.0000000000000036e-12	21.232142857142858	LI4	LI
630031	640030	635030.5	79	22.936657557327198	0	0	1	0.996005996001	1.0000000000000036e-12	21.49367088607595	LI4	LI
635031	645030	640030.5	41	22.740444504088927	0	0	1	0.996005996001	1.0000000000000036e-12	21.21951219512195	LI4	LI
640031	650030	645030.5	57	18.15289415597013	0	0	1	0.996005996001	1.0000000000000036e-12	21.035087719298247	LI4	LI
645031	655030	650030.5	63	23.88764995852322	0	0	1	0.996005996001	1.0000000000000036e-12	21.603174603174605	LI4	LI
650031	660030	655030.5	64	23.635971917046444	0	0	1	0.996005996001	1.0000000000000036e-12	21.140625	LI4	LI
655031	665030	660030.5	63	20.86838220003083	0	0	1	0.996005996001	1.0000000000000036e-12	20.6984126984127	LI4	LI
660031	670030	665030.5	53	20.930818756073858	NA	0	1	0.996005996001	1.0000000000000036e-12	21.07547169811321	LI4	LI
665031	675030	670030.5	35	21.079285878592383	0	0	1	0.996005996001	1.0000000000000036e-12	21.457142857142856	LI4	LI
670031	680030	675030.5	11	23.635971917046444	0	0	1	0.996005996001	1.0000000000000036e-12	21.181818181818183	LI4	LI
675031	685030	680030.5	9	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	18.11111111111111	LI4	LI
680031	690030	685030.5	7	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	18.857142857142858	LI4	LI
685031	695030	690030.5	0	NA	NA	NA	NA	NA	NA	NA	LI4	LI
690031	700030	695030.5	0	NA	NA	NA	NA	NA	NA	NA	LI4	LI
695031	705030	700030.5	0	NA	NA	NA	NA	NA	NA	NA	LI4	LI
700031	710030	705030.5	16	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	21.1875	LI4	LI
705031	715030	710030.5	62	22.546459355780065	NA	0	1	0.996005996001	1.0000000000000036e-12	21.483870967741936	LI4	LI
710031	720030	715030.5	107	22.936657557327198	0	0	1	0.996005996001	1.0000000000000036e-12	20.813084112149532	LI4	LI
715031	725030	720030.5	99	23.939222547743057	0	0	1	0.996005996001	1.0000000000000036e-12	20.636363636363637	LI4	LI
720031	730030	725030.5	77	23.486402299669052	0	0	1	0.996005996001	1.0000000000000036e-12	21.38961038961039	LI4	LI
725031	735030	730030.5	74	21.9772375840217	0	0	1	0.996005996001	1.0000000000000036e-12	21.56756756756757	LI4	LI
730031	740030	735030.5	66	22.462834922330895	0	0	1	0.996005996001	1.0000000000000036e-12	21.681818181818183	LI4	LI
735031	745030	740030.5	71	22.884805166650473	0	0	1	0.996005996001	1.0000000000000036e-12	21.450704225352112	LI4	LI
740031	750030	745030.5	77	23.750568813747833	0	0	1	0.996005996001	1.0000000000000036e-12	21.22077922077922	LI4	LI
745031	755030	750030.5	72	22.754006739541385	0	0	1	0.996005996001	1.0000000000000036e-12	21.63888888888889	LI4	LI
750031	760030	755030.5	75	22.754006739541385	0	0	1	0.996005996001	1.0000000000000036e-12	21.706666666666667	LI4	LI
755031	765030	760030.5	93	22.936657557327198	0	0	1	0.996005996001	1.0000000000000036e-12	21.150537634408604	LI4	LI
760031	770030	765030.5	92	22.936657557327198	0	0	1	0.996005996001	1.0000000000000036e-12	21.07608695652174	LI4	LI
765031	775030	770030.5	102	22.754006739541385	0	0	1	0.996005996001	1.0000000000000036e-12	20.49019607843137	LI4	LI
770031	780030	775030.5	98	22.754006739541385	NA	0	1	0.996005996001	1.0000000000000036e-12	20.581632653061224	LI4	LI
775031	785030	780030.5	58	24.64953125	0	0	1	0.996005996001	1.0000000000000036e-12	21.655172413793103	LI4	LI
780031	790030	785030.5	70	24.257348480224607	0	0	1	0.996005996001	1.0000000000000036e-12	21	LI4	LI
785031	795030	790030.5	87	23.93284140692817	0	0	1	0.996005996001	1.0000000000000036e-12	20.74712643678161	LI4	LI
790031	800030	795030.5	67	23.70486831665039	0	0	1	0.996005996001	1.0000000000000036e-12	20.955223880597014	LI4	LI
795031	805030	800030.5	70	22.621326192261854	0	0	1	0.996005996001	1.0000000000000036e-12	21.014285714285716	LI4	LI
800031	810030	805030.5	66	22.778991874794528	0	0	1	0.996005996001	1.0000000000000036e-12	21.227272727272727	LI4	LI
805031	815030	810030.5	34	21.274732776915013	NA	0	1	0.996005996001	1.0000000000000036e-12	20.61764705882353	LI4	LI
810031	820030	815030.5	91	22.754006739541385	0	0	1	0.996005996001	1.0000000000000036e-12	20.9010989010989	LI4	LI
815031	825030	820030.5	109	22.754006739541385	0	0	1	0.996005996001	1.0000000000000036e-12	21.137614678899084	LI4	LI
820031	830030	825030.5	62	23.013914341245215	0	0	1	0.996005996001	1.0000000000000036e-12	21.403225806451612	LI4	LI
825031	835030	830030.5	77	23.013914341245215	0	0	1	0.996005996001	1.0000000000000036e-12	21.038961038961038	LI4	LI
830031	840030	835030.5	78	22.462834922330895	0	0	1	0.996005996001	1.0000000000000036e-12	20.602564102564102	LI4	LI
835031	845030	840030.5	84	23.4832763671875	0	0	1	0.996005996001	1.0000000000000036e-12	20.535714285714285	LI4	LI
840031	850030	845030.5	91	23.733025021023224	0	0	1	0.996005996001	1.0000000000000036e-12	20.318681318681318	LI4	LI
845031	855030	850030.5	85	22.542080557296373	0	0	1	0.996005996001	1.0000000000000036e-12	20.71764705882353	LI4	LI
850031	860030	855030.5	94	22.076253255999063	0	0	1	0.996005996001	1.0000000000000036e-12	20.93617021276596	LI4	LI
855031	865030	860030.5	107	20.111070116329408	0	0	1	0.996005996001	1.0000000000000036e-12	20.850467289719628	LI4	LI
860031	870030	865030.5	118	21.440722436138245	0	0	1	0.996005996001	1.0000000000000036e-12	20.796610169491526	LI4	LI
865031	875030	870030.5	131	22.1096743997742	0	0	1	0.996005996001	1.0000000000000036e-12	20.46564885496183	LI4	LI
870031	880030	875030.5	100	22.76793882787458	0	0	1	0.996005996001	1.0000000000000036e-12	20.52	LI4	LI
875031	885030	880030.5	50	22.854765772774886	0	0	1	0.996005996001	1.0000000000000036e-12	20.6	LI4	LI
880031	890030	885030.5	29	19.66014373861333	0	0	1	0.996005996001	1.0000000000000036e-12	17.275862068965516	LI4	LI
885031	895030	890030.5	44	22.54685096752129	NA	0	1	0.996005996001	1.0000000000000036e-12	19.113636363636363	LI4	LI
890031	900030	895030.5	66	24.33179925	0	0	1	0.996005996001	1.0000000000000036e-12	21.151515151515152	LI4	LI
895031	905030	900030.5	39	23.132832969290007	0	0	1	0.996005996001	1.0000000000000036e-12	18.692307692307693	LI4	LI
900031	910030	905030.5	26	16.201483256130825	NA	0	1	0.996005996001	1.0000000000000036e-12	11.653846153846153	LI4	LI
905031	915030	910030.5	55	17.69084362139918	NA	0	1	0.996005996001	1.0000000000000036e-12	18.381818181818183	LI4	LI
910031	920030	915030.5	86	23.06323921947037	0	0	1	0.996005996001	1.0000000000000036e-12	20.558139534883722	LI4	LI
915031	925030	920030.5	88	23.535223642985027	0	0	1	0.996005996001	1.0000000000000036e-12	20.295454545454547	LI4	LI
920031	930030	925030.5	107	21.853474904324756	0	0	1	0.996005996001	1.0000000000000036e-12	20.2803738317757	LI4	LI
925031	935030	930030.5	119	23.635971917046444	0	0	1	0.996005996001	1.0000000000000036e-12	20.537815126050422	LI4	LI
930031	940030	935030.5	94	23.93284140692817	0	0	1	0.996005996001	1.0000000000000036e-12	20.74468085106383	LI4	LI
935031	945030	940030.5	97	23.196417157569847	0	0	1	0.996005996001	1.0000000000000036e-12	20.711340206185568	LI4	LI
940031	950030	945030.5	99	23.535223642985027	0	0	1	0.996005996001	1.0000000000000036e-12	21.060606060606062	LI4	LI
945031	955030	950030.5	71	20.84683627915452	0	0	1	0.996005996001	1.0000000000000036e-12	20.943661971830984	LI4	LI
950031	960030	955030.5	73	19.425635970417517	0	0	1	0.996005996001	1.0000000000000036e-12	21.136986301369863	LI4	LI
955031	965030	960030.5	66	20.930671625540008	0	0	1	0.996005996001	1.0000000000000036e-12	20.939393939393938	LI4	LI
960031	970030	965030.5	62	22.754006739541385	NA	0	1	0.996005996001	1.0000000000000036e-12	20.161290322580644	LI4	LI
965031	975030	970030.5	57	22.754006739541385	NA	0	1	0.996005996001	1.0000000000000036e-12	19.982456140350877	LI4	LI
970031	980030	975030.5	53	18.27013649870914	NA	0	1	0.996005996001	1.0000000000000036e-12	20.71698113207547	LI4	LI
975031	985030	980030.5	81	19.9274765625	0	0	1	0.996005996001	1.0000000000000036e-12	20.938271604938272	LI4	LI
980031	990030	985030.5	65	22.395066230825975	0	0	1	0.996005996001	1.0000000000000036e-12	20.646153846153847	LI4	LI
985031	995030	990030.5	67	22.86073174537527	0	0	1	0.996005996001	1.0000000000000036e-12	20.880597014925375	LI4	LI
990031	1000030	995030.5	78	19.425635970417517	0	0	1	0.996005996001	1.0000000000000036e-12	20.871794871794872	LI4	LI
995031	1005030	1000030.5	84	22.621326192261854	0	0	1	0.996005996001	1.0000000000000036e-12	21.488095238095237	LI4	LI
1000031	1010030	1005030.5	112	22.805427045235064	0	0	1	0.996005996001	1.0000000000000036e-12	21.767857142857142	LI4	LI
1005031	1015030	1010030.5	116	23.734822591145832	0	0	1	0.996005996001	1.0000000000000036e-12	21.50862068965517	LI4	LI
1010031	1020030	1015030.5	123	22.834344639862923	0	0	1	0.996005996001	1.0000000000000036e-12	21.227642276422763	LI4	LI
1015031	1025030	1020030.5	92	21.893670796452383	0	0	1	0.996005996001	1.0000000000000036e-12	21.347826086956523	LI4	LI
1020031	1030030	1025030.5	59	22.896348726033906	0	0	1	0.996005996001	1.0000000000000036e-12	21.203389830508474	LI4	LI
1025031	1035030	1030030.5	64	20.65098032235263	0	0	1	0.996005996001	1.0000000000000036e-12	19.640625	LI4	LI
1030031	1040030	1035030.5	108	21.304876096600303	0	0	1	0.996005996001	1.0000000000000036e-12	20.24074074074074	LI4	LI
1035031	1045030	1040030.5	134	23.36622534857856	0	0	1	0.996005996001	1.0000000000000036e-12	20.94776119402985	LI4	LI
1040031	1050030	1045030.5	133	22.936657557327198	0	0	1	0.996005996001	1.0000000000000036e-12	21.23308270676692	LI4	LI
1045031	1055030	1050030.5	122	22.936657557327198	0	0	1	0.996005996001	1.0000000000000036e-12	21.131147540983605	LI4	LI
1050031	1060030	1055030.5	95	22.462834922330895	0	0	1	0.996005996001	1.0000000000000036e-12	20.726315789473684	LI4	LI
1055031	1065030	1060030.5	94	22.462409500756866	0	0	1	0.996005996001	1.0000000000000036e-12	20.893617021276597	LI4	LI
1060031	1070030	1065030.5	71	22.005059972289537	0	0	1	0.996005996001	1.0000000000000036e-12	21.295774647887324	LI4	LI
1065031	1075030	1070030.5	68	20.87093051506317	881.5123456790124	0	1	0.996005996001	1.0000000000000036e-12	21.11764705882353	LI4	LI
1070031	1080030	1075030.5	102	22.31514643862497	0	0	1	0.996005996001	1.0000000000000036e-12	20.607843137254903	LI4	LI
1075031	1085030	1080030.5	109	22.71139266375693	0	0	1	0.996005996001	1.0000000000000036e-12	20.798165137614678	LI4	LI
1080031	1090030	1085030.5	98	23.65272394816081	0	0	1	0.996005996001	1.0000000000000036e-12	21.06122448979592	LI4	LI
1085031	1095030	1090030.5	110	23.371805402967667	0	0	1	0.996005996001	1.0000000000000036e-12	20.78181818181818	LI4	LI
1090031	1100030	1095030.5	102	21.695679903209523	0	0	1	0.996005996001	1.0000000000000036e-12	20.754901960784313	LI4	LI
1095031	1105030	1100030.5	94	22.279823562196924	0	0	1	0.996005996001	1.0000000000000036e-12	21.117021276595743	LI4	LI
1100031	1110030	1105030.5	95	22.920189793601544	0	0	1	0.996005996001	1.0000000000000036e-12	21.378947368421052	LI4	LI
1105031	1115030	1110030.5	79	23.787597232394752	0	0	1	0.996005996001	1.0000000000000036e-12	21.632911392405063	LI4	LI
1110031	1120030	1115030.5	94	20.75951507835277	0	0	1	0.996005996001	1.0000000000000036e-12	21.393617021276597	LI4	LI
1115031	1125030	1120030.5	97	20.58821140063168	0	0	1	0.996005996001	1.0000000000000036e-12	21.432989690721648	LI4	LI
1120031	1130030	1125030.5	114	21.853474904324756	NA	0	1	0.996005996001	1.0000000000000036e-12	21.43859649122807	LI4	LI
1125031	1135030	1130030.5	161	22.395066230825975	0	0	1	0.996005996001	1.0000000000000036e-12	21.198757763975156	LI4	LI
1130031	1140030	1135030.5	147	19.77638504437388	0	0	1	0.996005996001	1.0000000000000036e-12	21.068027210884352	LI4	LI
1135031	1145030	1140030.5	120	20.84683627915452	0	0	1	0.996005996001	1.0000000000000036e-12	20.816666666666666	LI4	LI
1140031	1150030	1145030.5	107	23.856140984429253	0	0	1	0.996005996001	1.0000000000000036e-12	20.747663551401867	LI4	LI
1145031	1155030	1150030.5	98	22.217198773840543	0	0	1	0.996005996001	1.0000000000000036e-12	20.275510204081634	LI4	LI
1150031	1160030	1155030.5	97	20.83146056041464	0	0	1	0.996005996001	1.0000000000000036e-12	20.412371134020617	LI4	LI
1155031	1165030	1160030.5	98	23.4561767578125	0	0	1	0.996005996001	1.0000000000000036e-12	21.1734693877551	LI4	LI
1160031	1170030	1165030.5	109	23.635971917046444	0	0	1	0.996005996001	1.0000000000000036e-12	21.38532110091743	LI4	LI
1165031	1175030	1170030.5	123	21.813071355419236	0	0	1	0.996005996001	1.0000000000000036e-12	21.520325203252032	LI4	LI
1170031	1180030	1175030.5	108	21.813071355419236	0	0	1	0.996005996001	1.0000000000000036e-12	21.23148148148148	LI4	LI
1175031	1185030	1180030.5	85	20.321729259540092	0	0	1	0.996005996001	1.0000000000000036e-12	20.011764705882353	LI4	LI
1180031	1190030	1185030.5	59	17.30301442524418	NA	0	1	0.996005996001	1.0000000000000036e-12	18.89830508474576	LI4	LI
1185031	1195030	1190030.5	62	18.98745201245584	0	0	1	0.996005996001	1.0000000000000036e-12	20.048387096774192	LI4	LI
1190031	1200030	1195030.5	90	19.184920410156252	0	0	1	0.996005996001	1.0000000000000036e-12	21.355555555555554	LI4	LI
1195031	1205030	1200030.5	110	21.524198003221265	0	0	1	0.996005996001	1.0000000000000036e-12	21.654545454545456	LI4	LI
1200031	1210030	1205030.5	132	22.580416666666668	0	0	1	0.996005996001	1.0000000000000036e-12	21.545454545454547	LI4	LI
1205031	1215030	1210030.5	113	23.107638888888886	0	0	1	0.996005996001	1.0000000000000036e-12	21.336283185840706	LI4	LI
1210031	1220030	1215030.5	72	23.537707010904946	0	0	1	0.996005996001	1.0000000000000036e-12	21.11111111111111	LI4	LI
1215031	1225030	1220030.5	81	20.930756082339048	0	0	1	0.996005996001	1.0000000000000036e-12	20.987654320987655	LI4	LI
